id,age_group,female,country,daily_sessions,subscribed_30,active_30
1045,18-34,FALSE,USA,1.06666666666667,FALSE,FALSE
1046,18-34,TRUE,USA,2.83333333333333,FALSE,TRUE
1047,18-34,TRUE,USA,2.46666666666667,TRUE,TRUE
1048,18-34,FALSE,UK,2.26666666666667,FALSE,TRUE
1049,18-34,FALSE,Canada,2.6,FALSE,TRUE
1050,18-34,FALSE,USA,1.23333333333333,FALSE,FALSE
1051,18-34,TRUE,USA,0.733333333333333,FALSE,FALSE
1052,35-49,FALSE,Australia,0.833333333333333,FALSE,FALSE
1053,35-49,TRUE,USA,2.73333333333333,FALSE,TRUE
1054,50-64,FALSE,USA,2.43333333333333,FALSE,TRUE
1055,50-64,TRUE,UK,0.633333333333333,FALSE,TRUE
1056,35-49,TRUE,USA,1.26666666666667,FALSE,FALSE
1057,35-49,FALSE,USA,1.13333333333333,FALSE,FALSE
1058,35-49,FALSE,USA,1,FALSE,FALSE
1059,50-64,FALSE,UK,1,FALSE,FALSE
1060,65+,FALSE,Australia,0.0333333333333333,FALSE,FALSE
1061,35-49,FALSE,UK,1.76666666666667,FALSE,FALSE
1062,18-34,FALSE,USA,1.1,FALSE,FALSE
1063,65+,TRUE,USA,0.8,FALSE,FALSE
1064,18-34,FALSE,Australia,1.73333333333333,FALSE,FALSE
1065,35-49,TRUE,USA,0.633333333333333,FALSE,TRUE
1066,18-34,TRUE,Australia,0.5,FALSE,FALSE
1067,50-64,FALSE,UK,0.3,TRUE,FALSE
1068,35-49,FALSE,USA,0.6,FALSE,TRUE
1069,18-34,TRUE,Australia,2.96666666666667,FALSE,TRUE
1070,35-49,FALSE,USA,1.36666666666667,FALSE,TRUE
1071,18-34,FALSE,Australia,2.6,FALSE,TRUE
1072,50-64,TRUE,UK,0.2,FALSE,FALSE
1073,18-34,FALSE,USA,0.8,FALSE,TRUE
1074,35-49,FALSE,UK,0.566666666666667,FALSE,FALSE
1075,50-64,TRUE,USA,0.666666666666667,FALSE,TRUE
1076,18-34,TRUE,Canada,2.33333333333333,FALSE,TRUE
1077,65+,FALSE,UK,0.0333333333333333,FALSE,FALSE
1078,35-49,TRUE,Canada,1.06666666666667,FALSE,FALSE
1079,35-49,FALSE,Canada,2.46666666666667,TRUE,FALSE
1080,35-49,TRUE,UK,1.43333333333333,FALSE,FALSE
1081,65+,FALSE,Australia,0.233333333333333,TRUE,FALSE
1082,65+,FALSE,Australia,0.733333333333333,FALSE,FALSE
1083,35-49,FALSE,Canada,0.733333333333333,FALSE,FALSE
1084,35-49,TRUE,Canada,2.13333333333333,FALSE,TRUE
1085,50-64,FALSE,UK,0.5,FALSE,FALSE
1086,18-34,FALSE,Australia,2.6,FALSE,TRUE
1087,18-34,FALSE,UK,2.76666666666667,FALSE,FALSE
1088,18-34,FALSE,UK,1.03333333333333,FALSE,TRUE
1089,35-49,FALSE,Canada,1.53333333333333,FALSE,FALSE
1090,18-34,TRUE,USA,1.46666666666667,FALSE,FALSE
1091,35-49,TRUE,USA,0.733333333333333,FALSE,FALSE
1092,18-34,FALSE,Australia,1,FALSE,TRUE
1093,18-34,TRUE,USA,3.2,FALSE,TRUE
1094,18-34,TRUE,USA,2.13333333333333,FALSE,TRUE
1095,35-49,TRUE,USA,0.733333333333333,TRUE,FALSE
1096,35-49,FALSE,UK,0.466666666666667,FALSE,FALSE
1097,35-49,TRUE,Canada,0.566666666666667,FALSE,FALSE
1098,35-49,TRUE,USA,0.666666666666667,FALSE,FALSE
1099,35-49,TRUE,Australia,2.63333333333333,FALSE,TRUE
1100,50-64,FALSE,USA,2.36666666666667,TRUE,TRUE
1101,18-34,TRUE,USA,2.83333333333333,FALSE,TRUE
1102,50-64,FALSE,UK,0.0333333333333333,FALSE,TRUE
1103,18-34,TRUE,UK,0.966666666666667,FALSE,FALSE
1104,18-34,TRUE,Canada,3.83333333333333,FALSE,TRUE
1105,35-49,TRUE,USA,0.433333333333333,FALSE,FALSE
1106,50-64,TRUE,USA,0.5,FALSE,FALSE
1107,65+,TRUE,UK,0.333333333333333,FALSE,FALSE
1108,50-64,FALSE,USA,0.433333333333333,FALSE,FALSE
1109,50-64,TRUE,USA,1,FALSE,FALSE
1110,18-34,TRUE,Australia,1.43333333333333,FALSE,FALSE
1111,18-34,TRUE,Australia,0.4,FALSE,FALSE
1112,18-34,TRUE,UK,1.1,FALSE,FALSE
1113,35-49,TRUE,USA,0.933333333333333,FALSE,FALSE
1114,35-49,FALSE,USA,0.966666666666667,FALSE,FALSE
1115,65+,TRUE,Canada,0.333333333333333,FALSE,FALSE
1116,35-49,FALSE,USA,2.23333333333333,FALSE,TRUE
1117,18-34,FALSE,UK,1.16666666666667,FALSE,FALSE
1118,50-64,TRUE,Australia,0.833333333333333,FALSE,FALSE
1119,35-49,FALSE,Canada,1.2,FALSE,FALSE
1120,18-34,TRUE,USA,1.16666666666667,FALSE,FALSE
1121,35-49,FALSE,UK,2.63333333333333,FALSE,TRUE
1122,35-49,FALSE,UK,1,FALSE,FALSE
1123,35-49,TRUE,USA,0.366666666666667,FALSE,FALSE
1124,65+,FALSE,USA,0.0333333333333333,FALSE,FALSE
1125,35-49,FALSE,Australia,2.53333333333333,FALSE,TRUE
1126,35-49,FALSE,Canada,0.833333333333333,FALSE,FALSE
1127,18-34,TRUE,USA,3.13333333333333,FALSE,FALSE
1128,50-64,FALSE,UK,2.86666666666667,FALSE,FALSE
1129,18-34,TRUE,Australia,1.23333333333333,FALSE,FALSE
1130,18-34,TRUE,USA,2.93333333333333,FALSE,TRUE
1131,18-34,TRUE,Canada,1,TRUE,FALSE
1132,18-34,FALSE,USA,0.966666666666667,FALSE,FALSE
1133,35-49,TRUE,Australia,1.03333333333333,FALSE,TRUE
1134,35-49,FALSE,USA,2.5,TRUE,TRUE
1135,18-34,TRUE,USA,1.1,FALSE,FALSE
1136,18-34,FALSE,USA,1,FALSE,FALSE
1137,35-49,FALSE,Canada,0.833333333333333,FALSE,FALSE
1138,35-49,TRUE,USA,3.3,TRUE,TRUE
1139,35-49,TRUE,USA,2.63333333333333,FALSE,TRUE
1140,50-64,FALSE,USA,2.3,FALSE,FALSE
1141,35-49,TRUE,USA,1.36666666666667,FALSE,FALSE
1142,35-49,TRUE,UK,1.13333333333333,FALSE,FALSE
1143,18-34,FALSE,UK,1.26666666666667,FALSE,FALSE
1144,50-64,FALSE,USA,1.7,FALSE,TRUE
1145,65+,TRUE,UK,2.03333333333333,FALSE,TRUE
1146,50-64,TRUE,USA,1.33333333333333,FALSE,FALSE
1147,18-34,TRUE,USA,0.8,FALSE,FALSE
1148,18-34,TRUE,Australia,2.4,FALSE,TRUE
1149,50-64,FALSE,Canada,0.366666666666667,FALSE,FALSE
1150,18-34,TRUE,UK,1.26666666666667,FALSE,TRUE
1151,50-64,FALSE,Australia,1,FALSE,FALSE
1152,18-34,TRUE,Australia,1.76666666666667,FALSE,FALSE
1153,35-49,FALSE,USA,1.03333333333333,FALSE,FALSE
1154,18-34,FALSE,USA,1.56666666666667,FALSE,FALSE
1155,18-34,FALSE,USA,2.9,FALSE,TRUE
1156,50-64,TRUE,UK,0.366666666666667,FALSE,FALSE
1157,50-64,TRUE,Canada,0.9,FALSE,FALSE
1158,35-49,FALSE,USA,1.16666666666667,FALSE,TRUE
1159,18-34,FALSE,USA,1.3,FALSE,FALSE
1160,35-49,TRUE,USA,0.766666666666667,FALSE,FALSE
1161,35-49,FALSE,UK,2.63333333333333,FALSE,TRUE
1162,35-49,TRUE,USA,0.466666666666667,FALSE,FALSE
1163,18-34,TRUE,UK,1.7,FALSE,FALSE
1164,35-49,TRUE,Canada,0.433333333333333,FALSE,FALSE
1165,65+,TRUE,USA,0.0666666666666667,FALSE,FALSE
1166,18-34,TRUE,Australia,3,FALSE,TRUE
1167,18-34,FALSE,USA,0.9,FALSE,TRUE
1168,18-34,TRUE,USA,1.56666666666667,FALSE,FALSE
1169,50-64,FALSE,Canada,0.466666666666667,FALSE,FALSE
1170,18-34,FALSE,UK,2.4,FALSE,TRUE
1171,18-34,TRUE,Canada,2.56666666666667,FALSE,TRUE
1172,50-64,FALSE,USA,0.733333333333333,FALSE,FALSE
1173,18-34,FALSE,USA,1.76666666666667,FALSE,TRUE
1174,18-34,TRUE,USA,3.06666666666667,FALSE,TRUE
1175,18-34,TRUE,USA,1.36666666666667,FALSE,FALSE
1176,18-34,FALSE,Canada,0.533333333333333,FALSE,FALSE
1177,50-64,TRUE,USA,2.56666666666667,FALSE,TRUE
1178,18-34,TRUE,UK,2.93333333333333,FALSE,FALSE
1179,18-34,TRUE,Canada,1.23333333333333,FALSE,TRUE
1180,18-34,TRUE,USA,0.933333333333333,FALSE,FALSE
1181,18-34,FALSE,Canada,1.36666666666667,FALSE,FALSE
1182,18-34,TRUE,UK,0.6,FALSE,FALSE
1183,18-34,TRUE,USA,2.83333333333333,FALSE,TRUE
1184,35-49,FALSE,UK,0.8,FALSE,FALSE
1185,35-49,FALSE,Canada,2.86666666666667,FALSE,TRUE
1186,65+,TRUE,Australia,0.0333333333333333,FALSE,TRUE
1187,35-49,TRUE,USA,0.933333333333333,FALSE,FALSE
1188,50-64,TRUE,UK,2.46666666666667,FALSE,TRUE
1189,18-34,TRUE,UK,1.16666666666667,FALSE,FALSE
1190,35-49,FALSE,Australia,1.1,FALSE,FALSE
1191,18-34,FALSE,UK,2.43333333333333,FALSE,TRUE
1192,65+,FALSE,USA,2.2,FALSE,TRUE
1193,35-49,TRUE,Australia,0.566666666666667,FALSE,FALSE
1194,35-49,TRUE,USA,1.13333333333333,FALSE,FALSE
1195,18-34,TRUE,USA,0.8,FALSE,FALSE
1196,18-34,FALSE,USA,2.86666666666667,FALSE,FALSE
1197,18-34,TRUE,UK,2.4,FALSE,TRUE
1198,18-34,TRUE,USA,1.06666666666667,FALSE,FALSE
1199,35-49,TRUE,UK,2.8,FALSE,TRUE
1200,35-49,TRUE,UK,0.333333333333333,FALSE,FALSE
1201,50-64,FALSE,UK,2.5,FALSE,TRUE
1202,35-49,FALSE,USA,2.63333333333333,FALSE,FALSE
1203,50-64,TRUE,USA,0.7,FALSE,FALSE
1204,50-64,TRUE,Canada,0.5,FALSE,FALSE
1205,50-64,FALSE,USA,0.8,FALSE,FALSE
1206,50-64,TRUE,UK,0.833333333333333,FALSE,FALSE
1207,35-49,TRUE,UK,0.833333333333333,FALSE,FALSE
1208,35-49,TRUE,Australia,1.2,FALSE,FALSE
1209,50-64,FALSE,USA,0.533333333333333,FALSE,FALSE
1210,65+,FALSE,Canada,0.333333333333333,FALSE,FALSE
1211,35-49,FALSE,UK,1.06666666666667,FALSE,FALSE
1212,35-49,FALSE,UK,0.5,TRUE,FALSE
1213,50-64,TRUE,USA,2.3,FALSE,TRUE
1214,50-64,FALSE,USA,0.833333333333333,FALSE,FALSE
1215,18-34,FALSE,USA,1.33333333333333,FALSE,FALSE
1216,18-34,FALSE,Canada,1.26666666666667,FALSE,FALSE
1217,35-49,TRUE,Australia,2.53333333333333,FALSE,FALSE
1218,18-34,TRUE,Canada,0.633333333333333,FALSE,FALSE
1219,18-34,FALSE,USA,0.766666666666667,FALSE,FALSE
1220,35-49,TRUE,UK,0.366666666666667,FALSE,FALSE
1221,35-49,TRUE,Australia,1.03333333333333,FALSE,FALSE
1222,18-34,TRUE,USA,1.33333333333333,FALSE,FALSE
1223,50-64,TRUE,USA,2.03333333333333,FALSE,TRUE
1224,65+,FALSE,USA,0.266666666666667,FALSE,FALSE
1225,35-49,FALSE,USA,1.76666666666667,FALSE,FALSE
1226,50-64,FALSE,UK,0.266666666666667,FALSE,FALSE
1227,18-34,FALSE,Australia,2.16666666666667,FALSE,TRUE
1228,35-49,TRUE,USA,2.46666666666667,TRUE,TRUE
1229,50-64,FALSE,USA,2.06666666666667,FALSE,TRUE
1230,18-34,TRUE,USA,2.46666666666667,FALSE,TRUE
1231,50-64,FALSE,USA,0.633333333333333,FALSE,FALSE
1232,35-49,FALSE,USA,0.833333333333333,FALSE,FALSE
1233,65+,FALSE,USA,0.166666666666667,FALSE,FALSE
1234,18-34,TRUE,USA,3.06666666666667,FALSE,TRUE
1235,18-34,TRUE,UK,0.766666666666667,FALSE,FALSE
1236,35-49,FALSE,USA,2.46666666666667,FALSE,TRUE
1237,50-64,TRUE,UK,0.5,FALSE,FALSE
1238,35-49,TRUE,USA,0.7,FALSE,FALSE
1239,18-34,TRUE,UK,0.966666666666667,FALSE,FALSE
1240,50-64,TRUE,USA,0.966666666666667,FALSE,FALSE
1241,50-64,FALSE,USA,0.433333333333333,FALSE,FALSE
1242,50-64,FALSE,USA,2.13333333333333,FALSE,FALSE
1243,18-34,FALSE,Canada,1.06666666666667,FALSE,FALSE
1244,35-49,TRUE,Canada,0.766666666666667,FALSE,FALSE
1245,18-34,FALSE,USA,2.56666666666667,FALSE,FALSE
1246,18-34,TRUE,Canada,1.46666666666667,FALSE,FALSE
1247,35-49,TRUE,UK,1.06666666666667,FALSE,FALSE
1248,50-64,FALSE,USA,1.1,FALSE,FALSE
1249,18-34,TRUE,UK,2.46666666666667,FALSE,TRUE
1250,50-64,FALSE,USA,0.5,FALSE,FALSE
1251,18-34,TRUE,USA,0.966666666666667,FALSE,FALSE
1252,18-34,TRUE,Canada,0.766666666666667,FALSE,FALSE
1253,50-64,TRUE,Canada,2.33333333333333,FALSE,FALSE
1254,35-49,TRUE,UK,1,FALSE,TRUE
1255,35-49,FALSE,USA,1.13333333333333,FALSE,FALSE
1256,35-49,FALSE,Canada,2.23333333333333,FALSE,TRUE
1257,18-34,FALSE,USA,0.966666666666667,FALSE,FALSE
1258,35-49,TRUE,USA,0.566666666666667,TRUE,TRUE
1259,50-64,TRUE,USA,0.6,FALSE,FALSE
1260,35-49,FALSE,Canada,2.33333333333333,FALSE,TRUE
1261,18-34,TRUE,Australia,0.933333333333333,FALSE,FALSE
1262,50-64,TRUE,Australia,0.766666666666667,FALSE,FALSE
1263,65+,FALSE,USA,0.333333333333333,FALSE,FALSE
1264,18-34,FALSE,USA,0.966666666666667,FALSE,FALSE
1265,35-49,TRUE,Canada,2.36666666666667,FALSE,TRUE
1266,35-49,FALSE,Canada,1.1,FALSE,FALSE
1267,65+,FALSE,Canada,0.4,FALSE,FALSE
1268,35-49,FALSE,USA,0.7,FALSE,FALSE
1269,18-34,TRUE,Canada,1,FALSE,FALSE
1270,18-34,TRUE,Canada,3.1,FALSE,TRUE
1271,35-49,FALSE,UK,2.13333333333333,FALSE,TRUE
1272,65+,FALSE,USA,2.26666666666667,FALSE,TRUE
1273,65+,TRUE,USA,0.566666666666667,FALSE,FALSE
1274,35-49,TRUE,USA,2.83333333333333,FALSE,FALSE
1275,35-49,FALSE,Canada,2,FALSE,TRUE
1276,18-34,FALSE,Australia,0.9,FALSE,FALSE
1277,18-34,TRUE,UK,1.26666666666667,FALSE,FALSE
1278,65+,FALSE,USA,0.733333333333333,FALSE,FALSE
1279,35-49,FALSE,Canada,1.13333333333333,FALSE,TRUE
1280,50-64,TRUE,UK,0.433333333333333,FALSE,TRUE
1281,35-49,TRUE,USA,2.33333333333333,FALSE,TRUE
1282,65+,TRUE,USA,0.233333333333333,FALSE,TRUE
1283,18-34,FALSE,Canada,1,FALSE,FALSE
1284,35-49,FALSE,Canada,0.766666666666667,FALSE,FALSE
1285,35-49,TRUE,USA,1.03333333333333,FALSE,FALSE
1286,65+,FALSE,Australia,0.2,FALSE,FALSE
1287,18-34,TRUE,USA,1.46666666666667,FALSE,FALSE
1288,18-34,TRUE,USA,0.433333333333333,FALSE,FALSE
1289,18-34,FALSE,Canada,0.966666666666667,FALSE,FALSE
1290,35-49,TRUE,Australia,0.866666666666667,FALSE,FALSE
1291,35-49,FALSE,USA,2.36666666666667,FALSE,TRUE
1292,35-49,FALSE,USA,1.13333333333333,FALSE,FALSE
1293,65+,TRUE,USA,2.23333333333333,TRUE,TRUE
1294,18-34,TRUE,USA,1.86666666666667,FALSE,FALSE
1295,18-34,FALSE,USA,1.7,FALSE,FALSE
1296,65+,FALSE,UK,0.566666666666667,FALSE,FALSE
1297,65+,FALSE,USA,0.0333333333333333,FALSE,FALSE
1298,18-34,FALSE,USA,2.73333333333333,FALSE,TRUE
1299,35-49,FALSE,USA,2.66666666666667,TRUE,TRUE
1300,65+,TRUE,USA,0.766666666666667,FALSE,FALSE
1301,50-64,FALSE,USA,1.16666666666667,FALSE,FALSE
1302,35-49,TRUE,UK,1.66666666666667,TRUE,FALSE
1303,18-34,TRUE,Canada,0.833333333333333,FALSE,FALSE
1304,65+,FALSE,Australia,0.0666666666666667,FALSE,FALSE
1305,18-34,TRUE,Canada,0.833333333333333,FALSE,FALSE
1306,18-34,TRUE,Australia,2.7,FALSE,TRUE
1307,65+,FALSE,USA,2.16666666666667,FALSE,FALSE
1308,50-64,FALSE,Australia,1.06666666666667,FALSE,FALSE
1309,18-34,TRUE,USA,3.26666666666667,FALSE,TRUE
1310,35-49,TRUE,UK,1.33333333333333,FALSE,FALSE
1311,18-34,TRUE,UK,0.333333333333333,FALSE,FALSE
1312,50-64,TRUE,USA,1.16666666666667,FALSE,FALSE
1313,35-49,TRUE,USA,1.03333333333333,FALSE,TRUE
1314,18-34,TRUE,USA,1.03333333333333,FALSE,TRUE
1315,35-49,TRUE,Australia,0.866666666666667,FALSE,FALSE
1316,18-34,FALSE,USA,2.86666666666667,TRUE,TRUE
1317,35-49,FALSE,Canada,2.33333333333333,FALSE,TRUE
1318,18-34,TRUE,USA,0.666666666666667,FALSE,FALSE
1319,50-64,FALSE,USA,0.633333333333333,FALSE,FALSE
1320,50-64,TRUE,UK,2.26666666666667,FALSE,FALSE
1321,18-34,TRUE,USA,2.9,FALSE,TRUE
1322,35-49,TRUE,Australia,2.76666666666667,FALSE,TRUE
1323,18-34,TRUE,UK,2.83333333333333,FALSE,FALSE
1324,35-49,FALSE,USA,2.7,FALSE,TRUE
1325,18-34,TRUE,UK,0.733333333333333,FALSE,FALSE
1326,35-49,TRUE,Australia,0.5,FALSE,FALSE
1327,65+,TRUE,USA,0.0333333333333333,FALSE,TRUE
1328,18-34,TRUE,USA,0.866666666666667,FALSE,FALSE
1329,50-64,TRUE,Australia,0.6,FALSE,FALSE
1330,35-49,TRUE,USA,1.43333333333333,FALSE,FALSE
1331,50-64,TRUE,UK,1.96666666666667,TRUE,FALSE
1332,18-34,FALSE,USA,3.03333333333333,FALSE,TRUE
1333,35-49,TRUE,USA,2.46666666666667,FALSE,TRUE
1334,18-34,TRUE,Canada,1.06666666666667,FALSE,FALSE
1335,35-49,TRUE,UK,0.566666666666667,FALSE,FALSE
1336,18-34,FALSE,Australia,2.76666666666667,FALSE,TRUE
1337,35-49,FALSE,Canada,1.33333333333333,FALSE,FALSE
1338,35-49,FALSE,USA,0.7,FALSE,TRUE
1339,50-64,FALSE,UK,0.866666666666667,TRUE,TRUE
1340,35-49,TRUE,Australia,0.9,FALSE,FALSE
1341,35-49,FALSE,UK,0.933333333333333,FALSE,FALSE
1342,35-49,TRUE,USA,0.933333333333333,FALSE,FALSE
1343,35-49,TRUE,Canada,2.56666666666667,TRUE,TRUE
1344,35-49,TRUE,Canada,0.7,FALSE,FALSE
1345,50-64,TRUE,Australia,1,FALSE,FALSE
1346,50-64,TRUE,UK,2.36666666666667,FALSE,TRUE
1347,18-34,TRUE,USA,2.96666666666667,FALSE,TRUE
1348,18-34,FALSE,Canada,2.4,FALSE,TRUE
1349,18-34,FALSE,USA,2.26666666666667,FALSE,TRUE
1350,35-49,TRUE,UK,0.2,FALSE,FALSE
1351,35-49,TRUE,UK,0.766666666666667,FALSE,FALSE
1352,65+,FALSE,USA,0.4,FALSE,FALSE
1353,18-34,TRUE,USA,1.03333333333333,FALSE,FALSE
1354,35-49,TRUE,USA,1.26666666666667,FALSE,FALSE
1355,35-49,FALSE,Australia,0.566666666666667,FALSE,FALSE
1356,18-34,TRUE,USA,1.43333333333333,FALSE,FALSE
1357,18-34,TRUE,UK,2.93333333333333,FALSE,FALSE
1358,35-49,FALSE,USA,2.36666666666667,FALSE,TRUE
1359,35-49,TRUE,Australia,2.43333333333333,FALSE,TRUE
1360,35-49,FALSE,USA,0.466666666666667,FALSE,FALSE
1361,18-34,FALSE,USA,1.13333333333333,FALSE,FALSE
1362,35-49,TRUE,Australia,1.16666666666667,FALSE,FALSE
1363,50-64,FALSE,UK,0.5,FALSE,FALSE
1364,35-49,TRUE,UK,0.4,FALSE,FALSE
1365,18-34,TRUE,USA,2.63333333333333,FALSE,TRUE
1366,18-34,TRUE,USA,1.56666666666667,FALSE,TRUE
1367,35-49,TRUE,USA,2.83333333333333,FALSE,TRUE
1368,18-34,TRUE,USA,0.766666666666667,FALSE,FALSE
1369,35-49,TRUE,UK,2.3,FALSE,FALSE
1370,35-49,FALSE,Canada,2.7,FALSE,TRUE
1371,50-64,FALSE,Australia,1.96666666666667,FALSE,TRUE
1372,50-64,FALSE,Australia,2.4,FALSE,TRUE
1373,50-64,TRUE,UK,0.766666666666667,FALSE,FALSE
1374,18-34,FALSE,USA,1.56666666666667,FALSE,FALSE
1375,50-64,FALSE,USA,0.1,FALSE,FALSE
1376,50-64,FALSE,UK,0.433333333333333,FALSE,FALSE
1377,35-49,TRUE,UK,1,FALSE,FALSE
1378,18-34,TRUE,USA,1.1,FALSE,FALSE
1379,18-34,TRUE,Australia,0.633333333333333,FALSE,FALSE
1380,18-34,FALSE,Australia,1.43333333333333,FALSE,FALSE
1381,35-49,TRUE,USA,0.5,FALSE,FALSE
1382,35-49,TRUE,UK,0.833333333333333,FALSE,FALSE
1383,18-34,TRUE,Australia,1.33333333333333,FALSE,FALSE
1384,18-34,FALSE,USA,0.933333333333333,FALSE,FALSE
1385,35-49,TRUE,Canada,1.26666666666667,FALSE,TRUE
1386,18-34,TRUE,USA,1.16666666666667,FALSE,FALSE
1387,50-64,FALSE,UK,0.866666666666667,FALSE,FALSE
1388,18-34,TRUE,Canada,2.9,TRUE,TRUE
1389,18-34,FALSE,USA,3.36666666666667,FALSE,TRUE
1390,65+,TRUE,USA,0.6,FALSE,TRUE
1391,35-49,TRUE,USA,0.666666666666667,TRUE,TRUE
1392,50-64,FALSE,Canada,2.4,FALSE,TRUE
1393,18-34,TRUE,USA,2.93333333333333,FALSE,FALSE
1394,35-49,TRUE,UK,0.633333333333333,FALSE,FALSE
1395,18-34,TRUE,UK,1.4,FALSE,FALSE
1396,18-34,TRUE,UK,0.866666666666667,FALSE,TRUE
1397,35-49,TRUE,USA,0.7,FALSE,FALSE
1398,50-64,TRUE,USA,0.8,FALSE,FALSE
1399,35-49,TRUE,USA,1.03333333333333,FALSE,FALSE
1400,35-49,FALSE,Canada,2.2,FALSE,TRUE
1401,65+,TRUE,Australia,0.333333333333333,FALSE,FALSE
1402,35-49,TRUE,Canada,1.3,FALSE,FALSE
1403,65+,FALSE,UK,0.0333333333333333,FALSE,FALSE
1404,18-34,TRUE,USA,2.86666666666667,FALSE,TRUE
1405,65+,FALSE,UK,0.4,FALSE,FALSE
1406,35-49,TRUE,UK,0.433333333333333,FALSE,FALSE
1407,18-34,FALSE,USA,0.8,FALSE,FALSE
1408,18-34,TRUE,USA,1.56666666666667,FALSE,FALSE
1409,65+,TRUE,USA,0.7,FALSE,FALSE
1410,35-49,TRUE,UK,0.966666666666667,FALSE,FALSE
1411,18-34,TRUE,USA,3,FALSE,TRUE
1412,35-49,TRUE,USA,2.73333333333333,FALSE,TRUE
1413,50-64,TRUE,USA,0.733333333333333,FALSE,TRUE
1414,18-34,FALSE,Australia,0.9,FALSE,FALSE
1415,35-49,TRUE,Australia,2.73333333333333,FALSE,TRUE
1416,18-34,TRUE,USA,0.833333333333333,FALSE,FALSE
1417,18-34,FALSE,USA,1.46666666666667,FALSE,FALSE
1418,65+,FALSE,UK,2,FALSE,TRUE
1419,18-34,TRUE,USA,2.6,FALSE,TRUE
1420,35-49,FALSE,Canada,1.1,FALSE,FALSE
1421,35-49,TRUE,Australia,0.2,FALSE,FALSE
1422,35-49,TRUE,USA,2.7,FALSE,TRUE
1423,18-34,FALSE,USA,1,FALSE,FALSE
1424,18-34,FALSE,USA,1.03333333333333,FALSE,FALSE
1425,35-49,FALSE,USA,0.866666666666667,FALSE,FALSE
1426,35-49,TRUE,USA,2,FALSE,TRUE
1427,35-49,TRUE,USA,0.866666666666667,FALSE,FALSE
1428,65+,FALSE,USA,0.9,FALSE,FALSE
1429,50-64,FALSE,UK,0.8,FALSE,FALSE
1430,18-34,TRUE,Canada,0.9,FALSE,FALSE
1431,50-64,TRUE,USA,2.43333333333333,TRUE,TRUE
1432,35-49,TRUE,USA,2.4,FALSE,TRUE
1433,35-49,FALSE,UK,0.366666666666667,FALSE,FALSE
1434,65+,FALSE,USA,0.333333333333333,FALSE,FALSE
1435,18-34,TRUE,USA,1.6,FALSE,TRUE
1436,50-64,TRUE,UK,2.4,FALSE,TRUE
1437,18-34,TRUE,UK,3.06666666666667,FALSE,TRUE
1438,18-34,FALSE,UK,2.66666666666667,TRUE,FALSE
1439,18-34,TRUE,USA,3.66666666666667,FALSE,TRUE
1440,35-49,TRUE,UK,1.16666666666667,FALSE,TRUE
1441,65+,TRUE,USA,0.133333333333333,FALSE,FALSE
1442,35-49,FALSE,USA,2.03333333333333,FALSE,TRUE
1443,50-64,TRUE,Canada,1,FALSE,TRUE
1444,35-49,TRUE,USA,1.23333333333333,FALSE,FALSE
1445,50-64,TRUE,USA,2.73333333333333,TRUE,TRUE
1446,18-34,TRUE,UK,0.466666666666667,FALSE,FALSE
1447,18-34,FALSE,Canada,2.66666666666667,FALSE,TRUE
1448,65+,TRUE,Canada,2.2,FALSE,TRUE
1449,18-34,TRUE,Canada,1,FALSE,FALSE
1450,50-64,TRUE,USA,0.7,FALSE,FALSE
1451,50-64,FALSE,Canada,0.466666666666667,FALSE,FALSE
1452,50-64,TRUE,Canada,0.533333333333333,FALSE,FALSE
1453,18-34,TRUE,Australia,3,FALSE,TRUE
1454,50-64,TRUE,USA,0.833333333333333,FALSE,FALSE
1455,35-49,TRUE,USA,1.33333333333333,FALSE,FALSE
1456,18-34,TRUE,UK,1.26666666666667,FALSE,FALSE
1457,18-34,TRUE,USA,1.56666666666667,FALSE,FALSE
1458,50-64,TRUE,Australia,1.16666666666667,FALSE,FALSE
1459,50-64,TRUE,USA,2.4,FALSE,TRUE
1460,50-64,TRUE,UK,0.566666666666667,FALSE,TRUE
1461,65+,FALSE,Australia,0.766666666666667,FALSE,FALSE
1462,65+,FALSE,USA,0.0333333333333333,FALSE,FALSE
1463,50-64,TRUE,UK,1.56666666666667,FALSE,TRUE
1464,18-34,TRUE,Australia,2.83333333333333,FALSE,TRUE
1465,50-64,TRUE,USA,2.46666666666667,FALSE,FALSE
1466,18-34,TRUE,UK,1.6,FALSE,FALSE
1467,35-49,TRUE,USA,1,FALSE,FALSE
1468,18-34,TRUE,Australia,0.733333333333333,FALSE,FALSE
1469,35-49,TRUE,USA,1.2,FALSE,FALSE
1470,65+,FALSE,USA,0.333333333333333,FALSE,TRUE
1471,35-49,TRUE,Canada,1.3,FALSE,TRUE
1472,50-64,TRUE,USA,0.7,FALSE,FALSE
1473,18-34,TRUE,UK,0.933333333333333,FALSE,FALSE
1474,35-49,FALSE,USA,2.56666666666667,FALSE,TRUE
1475,50-64,TRUE,Canada,0.833333333333333,TRUE,FALSE
1476,18-34,TRUE,USA,1.13333333333333,FALSE,TRUE
1477,35-49,TRUE,Canada,0.9,FALSE,FALSE
1478,18-34,TRUE,USA,1.23333333333333,FALSE,FALSE
1479,50-64,TRUE,Canada,2.4,FALSE,TRUE
1480,18-34,FALSE,USA,0.766666666666667,FALSE,FALSE
1481,35-49,FALSE,USA,0.666666666666667,FALSE,TRUE
